name,brand,sizes,skus,originalPrice,promotionalPrice,discountPercentage,discountAmount
Print T-shirt - black,Anna Field MAMA,"XS, S, M, L","EX429G02I-Q1100XS000, EX429G02I-Q11000S000, EX429G02I-Q11000M000, EX429G02I-Q11000L000",12.99,11.0,15.0,1.9900000000000002
KOTTA LONG SLEEVE BUTTON FRONT SHIRT - Button-down blouse - indigo sail/white,Lauren Ralph Lauren,"XS, M, L","L4221E0HI-A1200XS000, L4221E0HI-A12000M000, L4221E0HI-A12000L000",179.99,126.0,30.0,53.99000000000001
ONLMOSTER STRIPE SS O-NECK NOOS - Print T-shirt - jadeite/cloud dancer,ONLY,"XS, M, L, XL","ON321D20V-T1200XS000, ON321D20V-T12000M000, ON321D20V-T12000L000, ON321D20V-T1200XL000",18.99,18.99,0.0,0.0
ONLKARLA - Dungarees - medium blue denim,ONLY,"XXSx30, XXSx32, XXSx34, XSx30, XSx32, XSx34, Sx30, Sx32, Mx30, Mx32, Mx34, Lx30, Lx32, XLx30, XLx32, XXLx30, XXLx32, 3XLx30, 3XLx32, 3XLx34","ON321T0F0-K110XXS030, ON321T0F0-K110XXS032, ON321T0F0-K110XXS034, ON321T0F0-K1100XS030, ON321T0F0-K1100XS032, ON321T0F0-K1100XS034, ON321T0F0-K11000S030, ON321T0F0-K11000S032, ON321T0F0-K11000M030, ON321T0F0-K11000M032, ON321T0F0-K11000M034, ON321T0F0-K11000L030, ON321T0F0-K11000L032, ON321T0F0-K1100XL030, ON321T0F0-K1100XL032, ON321T0F0-K110XXL030, ON321T0F0-K110XXL032, ON321T0F0-K1103XL030, ON321T0F0-K1103XL032, ON321T0F0-K1103XL034",43.99,43.99,0.0,0.0
ESPERTO - Shirt dress - black,MAX&Co.,"4, 8, 10, 12, 14, 16","MQ921C0HC-Q110032000, MQ921C0HC-Q110036000, MQ921C0HC-Q110038000, MQ921C0HC-Q110040000, MQ921C0HC-Q110042000, MQ921C0HC-Q110044000",214.99,214.99,0.0,0.0
BLAKE - Flared Jeans - sand grey,AllSaints,"25, 26, 27, 28, 29, 30, 31, 32","A0Q21N05R-C110025000, A0Q21N05R-C110026000, A0Q21N05R-C110027000, A0Q21N05R-C110028000, A0Q21N05R-C110029000, A0Q21N05R-C110030000, A0Q21N05R-C110031000, A0Q21N05R-C110032000",129.99,129.99,0.0,0.0
VMANA GA NOOS - Top - black,Vero Moda,"XS, S, M, L, XL, XXL","VE121D1GA-Q1100XS000, VE121D1GA-Q11000S000, VE121D1GA-Q11000M000, VE121D1GA-Q11000L000, VE121D1GA-Q1100XL000, VE121D1GA-Q110XXL000",26.99,26.99,0.0,0.0
Long sleeved top - black,ONLY,"XS, S, M, L, XL","ON321D39P-Q1100XS000, ON321D39P-Q11000S000, ON321D39P-Q11000M000, ON321D39P-Q11000L000, ON321D39P-Q1100XL000",20.99,20.99,0.0,0.0
HYPERGLAM - Leggings - semi blue burst/white,adidas Performance,"L, XL, XXL","AD541E2GH-K11000L000, AD541E2GH-K1100XL000, AD541E2GH-K110XXL000",27.99,27.99,0.0,0.0
Shift dress - khaki,Anna Field,"XS, S, M, L, XL, XXL","AN621C23F-N1100XS000, AN621C23F-N11000S000, AN621C23F-N11000M000, AN621C23F-N11000L000, AN621C23F-N1100XL000, AN621C23F-N1102XL000",33.99,33.99,0.0,0.0
VMLILOU O NECK DETAIL - Blouse - black,Vero Moda Petite,"XXS, XS, S, M, L, XL","VM021E0EC-Q110XXS000, VM021E0EC-Q110XSP000, VM021E0EC-Q1100SP000, VM021E0EC-Q1100MP000, VM021E0EC-Q1100LP000, VM021E0EC-Q110XLP000",25.99,25.99,0.0,0.0
BEACH CLUB - Swimsuit - papaya,Lauren Ralph Lauren,"10, 14, 16, 18","L4281G02C-H110006000, L4281G02C-H110010000, L4281G02C-H110012000, L4281G02C-H110014000",194.99,136.0,30.0,58.99000000000001
ONLKITA LIFE HEART TOP BOX - Print T-shirt - bright white print/voila,ONLY,"XXS, XS, S, L, XXL","ON321D3LS-A120XXS000, ON321D3LS-A1200XS000, ON321D3LS-A12000S000, ON321D3LS-A12000L000, ON321D3LS-A120XXL000",14.99,14.99,0.0,0.0
LINEN BLEND SKIRT - Wrap skirt - green,Anna Field,"XS, S, M, L, XL","AN621B0BZ-M1100XS000, AN621B0BZ-M11000S000, AN621B0BZ-M11000M000, AN621B0BZ-M11000L000, AN621B0BZ-M1100XL000",29.99,29.99,0.0,0.0
Winter coat - black,Anna Field,"6, 10, 14, 16","AN621U00B-Q110034000, AN621U00B-Q110038000, AN621U00B-Q110042000, AN621U00B-Q110044000",89.99,89.99,0.0,0.0
ULTRA  - Tracksuit bottoms - black,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621A078-Q1100XS000, UR621A078-Q11000S000, UR621A078-Q11000M000, UR621A078-Q11000L000, UR621A078-Q1100XL000, UR621A078-Q110XXL000, UR621A078-Q1103XL000, UR621A078-Q1104XL000, UR621A078-Q1105XL000",65.0,65.0,0.0,0.0
ONLWAUW MID FLARED ZIP CUT  - Bootcut jeans - washed black,ONLY,"XXSx30, XXSx32, XXSx34, XSx34, Lx32, XLx32, XXLx32, 3XLx30, 3XLx32, 3XLx34","ON321N279-Q110XXS030, ON321N279-Q110XXS032, ON321N279-Q110XXS034, ON321N279-Q1100XS034, ON321N279-Q11000L032, ON321N279-Q1100XL032, ON321N279-Q110XXL032, ON321N279-Q1103XL030, ON321N279-Q1103XL032, ON321N279-Q1103XL034",37.99,37.99,0.0,0.0
EXTENDED SHOULDER - Basic T-shirt - spaceblue,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621D01S-K1500XS000, UR621D01S-K15000S000, UR621D01S-K15000M000, UR621D01S-K15000L000, UR621D01S-K1500XL000, UR621D01S-K150XXL000, UR621D01S-K1503XL000, UR621D01S-K1504XL000, UR621D01S-K1505XL000",25.0,25.0,0.0,0.0
CLASSIC - Print T-shirt - black,HUGO,"XS, S, M, L, XL, XXL","HU721D0DL-Q1100XS000, HU721D0DL-Q11000S000, HU721D0DL-Q11000M000, HU721D0DL-Q11000L000, HU721D0DL-Q1100XL000, HU721D0DL-Q110XXL000",38.99,38.99,0.0,0.0
STRETCH TWILL SKINNY TROUSER - Trousers - navy,Lauren Ralph Lauren,"6, 8, 10, 12, 14, 16, 18, 20","L4221A03E-K130002000, L4221A03E-K130004000, L4221A03E-K130006000, L4221A03E-K130008000, L4221A03E-K130010000, L4221A03E-K130012000, L4221A03E-K130014000, L4221A03E-K130016000",139.99,139.99,0.0,0.0
PT CLASSICS FASHION SET - Bikini - anthracite palm song s,Roxy,"XS, S, M, L, XL, XXL","RO581L04D-Q1100XS000, RO581L04D-Q11000S000, RO581L04D-Q11000M000, RO581L04D-Q11000L000, RO581L04D-Q1100XL000, RO581L04D-Q110XXL000",59.99,54.0,10.0,5.990000000000002
DREAMING WAVE - Basic T-shirt - erjzt05407kvj0,Roxy,"XS, S, M, L, XL, XXL","RO521D0JM-C1100XS000, RO521D0JM-C11000S000, RO521D0JM-C11000M000, RO521D0JM-C11000L000, RO521D0JM-C1100XL000, RO521D0JM-C110XXL000",21.99,21.99,0.0,0.0
ONLLUCINDA TROPIC BOX - Print T-shirt - cloud dancer,ONLY,"XXS, XS, S, XL, XXL","ON321J13T-A110XXS000, ON321J13T-A1100XS000, ON321J13T-A11000S000, ON321J13T-A1100XL000, ON321J13T-A110XXL000",21.99,21.99,0.0,0.0
ALL ME ESSENTIALS - Leggings - purple burst,adidas Performance,"XS, S, M, L, XL","AD541E2I6-I1100XS000, AD541E2I6-I11000S000, AD541E2I6-I11000M000, AD541E2I6-I11000L000, AD541E2I6-I1100XL000",32.95,32.95,0.0,0.0
SUISTO MALJA SKIRT - A-line skirt - off-white/blue/green,Marimekko,"8, 10, 12","M4K21B010-A110034000, M4K21B010-A110036000, M4K21B010-A110038000",274.99,274.99,0.0,0.0
Flared Jeans - tinted light blue washed,Urban Classics,"27, 29, 30","UR621N00B-K1100XS000, UR621N00B-K11000M000, UR621N00B-K11000L000",75.0,75.0,0.0,0.0
NORA SPARKLE - Long sleeved top - black,AllSaints,"4, 6, 16","A0Q21D0HE-Q110004000, A0Q21D0HE-Q110006000, A0Q21D0HE-Q110016000",59.99,45.0,25.0,14.990000000000002
Button-down blouse - white,Massimo Dutti,"XS, S, M, L","M3I21E1GI-A1100XS000, M3I21E1GI-A11000S000, M3I21E1GI-A11000M000, M3I21E1GI-A11000L000",69.95,69.95,0.0,0.0
Hoodie - schwarz,Tommy Hilfiger,"XS, S, L, XXL, 3XL","TO121J0AS-Q1100XS000, TO121J0AS-Q11000S000, TO121J0AS-Q11000L000, TO121J0AS-Q110XXL000, TO121J0AS-Q1103XL000",104.99,104.99,0.0,0.0
Long sleeved top - white,Even&Odd,"XS, S, M, L","EV421D2EE-A1100XS000, EV421D2EE-A11000S000, EV421D2EE-A11000M000, EV421D2EE-A11000L000",20.99,18.0,14.0,2.9899999999999984
VMJULIA - Blazer - light grey melange,Vero Moda,"6, 8, 10, 12, 14","VE121K09V-C120340000, VE121K09V-C120360000, VE121K09V-C120380000, VE121K09V-C120400000, VE121K09V-C120420000",42.99,39.0,9.0,3.990000000000002
ONLEMILY ANKLE - Straight leg jeans - medium blue denim,ONLY,"25x30, 25x32, 26x30, 26x32, 26x34, 27x30, 27x32, 28x32, 28x34, 29x34, 30x32, 30x34, 31x30, 32x32","ON321N15I-K110025030, ON321N15I-K110025032, ON321N15I-K110026030, ON321N15I-K110026032, ON321N15I-K110026034, ON321N15I-K110027030, ON321N15I-K110027032, ON321N15I-K110028032, ON321N15I-K110028034, ON321N15I-K110029034, ON321N15I-K110030032, ON321N15I-K110030034, ON321N15I-K110031030, ON321N15I-K110032032",31.99,31.99,0.0,0.0
Jumper - red,Massimo Dutti,"XS, S, L","M3I21I0VZ-G1100XS000, M3I21I0VZ-G11000S000, M3I21I0VZ-G11000L000",59.95,59.95,0.0,0.0
SLFCECILIEE FRILL TEE - Print T-shirt - bright white,Selected Femme,"8, 10, 12, 14, 16, 18, 20","SE521D0LL-A1100XS000, SE521D0LL-A11000S000, SE521D0LL-A11000M000, SE521D0LL-A11000L000, SE521D0LL-A1100XL000, SE521D0LL-A110XXL000, SE521D0LL-A1103XL000",21.99,21.99,0.0,0.0
BASIC  - Windbreaker - black,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621G00U-Q1100XS000, UR621G00U-Q11000S000, UR621G00U-Q11000M000, UR621G00U-Q11000L000, UR621G00U-Q1100XL000, UR621G00U-Q110XXL000, UR621G00U-Q1103XL000, UR621G00U-Q1104XL000, UR621G00U-Q1105XL000",40.0,40.0,0.0,0.0
LONG SLEEVE BOAT NECK - Long sleeved top - chalky mauve,Marc O'Polo,"XS, M, L","MA321D1JG-B1300XS000, MA321D1JG-B13000M000, MA321D1JG-B13000L000",39.99,36.0,10.0,3.990000000000002
Leggings - black,Even&Odd active,"XS, L, XL","EV941E07Y-Q1100XS000, EV941E07Y-Q11000L000, EV941E07Y-Q1100XL000",16.99,16.99,0.0,0.0
CINERARIABBJOANNA SKIRT - Mini skirt - silver,Bruuns Bazaar,"6, 8, 16","BR321B03U-D110034000, BR321B03U-D110036000, BR321B03U-D110044000",119.99,108.0,10.0,11.989999999999995
Trousers - khaki,Urban Classics,"4XL, 5XL","UR621A065-N1104XL000, UR621A065-N1105XL000",35.0,35.0,0.0,0.0
VINTAGE KURZARM MIT STICKEREI - Basic T-shirt - olive khaki,Superdry,"6, 8, 10, 12","SU221D2IU-N110006000, SU221D2IU-N110008000, SU221D2IU-N110010000, SU221D2IU-N110012000",19.99,19.99,0.0,0.0
Trousers - taupe,Anna Field,"XS, S, M, L, XL, XXL, 3XL","AN621A08S-B1100XS000, AN621A08S-B11000S000, AN621A08S-B11000M000, AN621A08S-B11000L000, AN621A08S-B1100XL000, AN621A08S-B1102XL000, AN621A08S-B1103XL000",38.99,35.0,10.0,3.990000000000002
2 PACK - Tracksuit bottoms - black/khaki,Anna Field MAMA,"XS, M, L","EX429B020-Q1100XS000, EX429B020-Q11000M000, EX429B020-Q11000L000",33.99,25.0,26.0,8.990000000000002
VMBAILEY PAPERBAG BELT PANTS - Trousers - black,Vero Moda Petite,"XSx28, Sx28, Mx28, Lx28, XLx28, XXLx28","VM021A026-Q1100XS028, VM021A026-Q11000S028, VM021A026-Q11000M028, VM021A026-Q11000L028, VM021A026-Q1100XL028, VM021A026-Q110XXL028",39.99,36.0,10.0,3.990000000000002
REBECCA - Short coat - pure white,Guess,"S, M, L, XL","GU121G0IJ-A11000S000, GU121G0IJ-A11000M000, GU121G0IJ-A11000L000, GU121G0IJ-A1100XL000",119.99,84.0,30.0,35.989999999999995
CUT OUT - Long sleeved top - black,Urban Classics,"XS, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621E01V-Q1100XS000, UR621E01V-Q11000M000, UR621E01V-Q11000L000, UR621E01V-Q1100XL000, UR621E01V-Q110XXL000, UR621E01V-Q1103XL000, UR621E01V-Q1104XL000, UR621E01V-Q1105XL000",35.0,35.0,0.0,0.0
ONLSUI MID GUABOX - Straight leg jeans - medium blue denim,ONLY,"XXSx30, XXSx32, XXSx34, XSx30, XSx32, XSx34, Sx30, Sx32, Sx34, Mx30, Lx30, XLx30, XXLx32, XXLx34, 3XLx30, 3XLx32, 3XLx34","ON321N25Y-K130XXS030, ON321N25Y-K130XXS032, ON321N25Y-K130XXS034, ON321N25Y-K1300XS030, ON321N25Y-K1300XS032, ON321N25Y-K1300XS034, ON321N25Y-K13000S030, ON321N25Y-K13000S032, ON321N25Y-K13000S034, ON321N25Y-K13000M030, ON321N25Y-K13000L030, ON321N25Y-K1300XL030, ON321N25Y-K130XXL032, ON321N25Y-K130XXL034, ON321N25Y-K1303XL030, ON321N25Y-K1303XL032, ON321N25Y-K1303XL034",25.99,25.99,0.0,0.0
COWBOY - Denim shorts - stuntman,Wrangler,"25, 26, 27, 28, 29","WR121S01M-K110025000, WR121S01M-K110026000, WR121S01M-K110027000, WR121S01M-K110028000, WR121S01M-K110029000",59.99,54.0,10.0,5.990000000000002
YARDEN - Top - pastellgruen,MAX&Co.,"S, M, L, XL","MQ921E082-M11000S000, MQ921E082-M11000M000, MQ921E082-M11000L000, MQ921E082-M1100XL000",79.99,79.99,0.0,0.0
Top - beige,Massimo Dutti,"XS, M, L","M3I21D0Q5-B1100XS000, M3I21D0Q5-B11000M000, M3I21D0Q5-B11000L000",35.95,35.95,0.0,0.0
MIDI STRIPES DETAIL - Wrap skirt - white,Massimo Dutti,"S, M, L, XL","M3I21B0HI-A11000S000, M3I21B0HI-A11000M000, M3I21B0HI-A11000L000, M3I21B0HI-A1100XL000",99.95,99.95,0.0,0.0
SEAMLESS  - Leggings - light brown,Even&Odd active,"XS/S, L/XL","EV941E080-O110XSS000, EV941E080-O110LXL000",12.99,12.99,0.0,0.0
FISHTAIL UNISEX - Waterproof jacket - navy,Rains,"XS, S, M, L, XL, XXL","RI021002O-K1100XS000, RI021002O-K11000S000, RI021002O-K11000M000, RI021002O-K11000L000, RI021002O-K1100XL000, RI021002O-K110XXL000",114.99,103.0,10.0,11.989999999999995
UNISEX - Hoodie - light pink,YOURTURN,"XXS, XS, S, M, L, XL","YO121018X-J110XXS000, YO121018X-J1100XS000, YO121018X-J11000S000, YO121018X-J11000M000, YO121018X-J11000L000, YO121018X-J1100XL000",33.99,25.0,26.0,8.990000000000002
Denim shorts - black,Massimo Dutti,"8, 10, 12, 14","M3I21S03C-Q110036000, M3I21S03C-Q110038000, M3I21S03C-Q110040000, M3I21S03C-Q110042000",59.95,59.95,0.0,0.0
OPTIME FULL-LENGTH - Leggings - black,adidas Performance,"XXS, XS, S, XXL","AD541E2GF-Q110XXS000, AD541E2GF-Q1100XS000, AD541E2GF-Q11000S000, AD541E2GF-Q110XXL000",44.99,40.0,11.0,4.990000000000002
PURE PURSUIT - FUNKTIONS - Sports T-shirt - orange,Roxy,"S, M, XL","RO541D083-H11000S000, RO541D083-H11000M000, RO541D083-H1100XL000",40.0,28.0,30.0,12.0
VMMAYA WIDE TUNIC - Tunic - black,Vero Moda,"XS, S, M, L","VE121E3J5-Q1100XS000, VE121E3J5-Q11000S000, VE121E3J5-Q11000M000, VE121E3J5-Q11000L000",35.99,35.99,0.0,0.0
TECHFIT 7/8 - Leggings - preloved green,adidas Performance,"XXS, XS, S, M, L, XL","AD541E1ZR-M110XXS000, AD541E1ZR-M1100XS000, AD541E1ZR-M11000S000, AD541E1ZR-M11000M000, AD541E1ZR-M11000L000, AD541E1ZR-M1100XL000",34.95,27.95,20.0,7.0000000000000036
ONLBLUSH MID SKINNY - Jeans Skinny Fit - light blue denim,ONLY,"XXSx30, XXSx32, XXSx34, XSx32, XSx34, Sx30, Sx32, Sx34, Mx30, Mx32, Mx34, Lx30, Lx32, Lx34, XLx30, XLx34, XXLx32, 3XLx32","ON321N26D-K110XXS030, ON321N26D-K110XXS032, ON321N26D-K110XXS034, ON321N26D-K1100XS032, ON321N26D-K1100XS034, ON321N26D-K11000S030, ON321N26D-K11000S032, ON321N26D-K11000S034, ON321N26D-K11000M030, ON321N26D-K11000M032, ON321N26D-K11000M034, ON321N26D-K11000L030, ON321N26D-K11000L032, ON321N26D-K11000L034, ON321N26D-K1100XL030, ON321N26D-K1100XL034, ON321N26D-K110XXL032, ON321N26D-K1103XL032",41.99,41.99,0.0,0.0
EMMA NOOS  - Long sleeved top - black,ONLY,"XS, S, M, L, XL","ON321D1O5-Q1100XS000, ON321D1O5-Q11000S000, ON321D1O5-Q11000M000, ON321D1O5-Q11000L000, ON321D1O5-Q1100XL000",17.99,17.99,0.0,0.0
VMFITA AVA TOP BOX  - Print T-shirt - snow white,Vero Moda,"XS, S, L","VE121D27H-A1100XS000, VE121D27H-A11000S000, VE121D27H-A11000L000",17.99,17.99,0.0,0.0
PUFF - Print T-shirt - ocean green marl,Superdry,8,SU221D2O2-M110008000,26.99,26.99,0.0,0.0
LEKEITIO BREAK MID - Shorts - pink,Roxy,"XS, L","RO521S03R-J1100XS000, RO521S03R-J11000L000",35.0,24.5,30.0,10.5
ONLAMAHLE STRING - Shorts - argan oil,ONLY,"XXS, XS, S, M, L, XL, XXL","ON321S0PL-O110XXS000, ON321S0PL-O1100XS000, ON321S0PL-O11000S000, ON321S0PL-O11000M000, ON321S0PL-O11000L000, ON321S0PL-O1100XL000, ON321S0PL-O110XXL000",25.99,25.99,0.0,0.0
SOFT AOP - Leggings - Trousers - blackflower,Urban Classics,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL","UR621A05K-T1100XS000, UR621A05K-T11000S000, UR621A05K-T11000M000, UR621A05K-T11000L000, UR621A05K-T1100XL000, UR621A05K-T110XXL000, UR621A05K-T1103XL000, UR621A05K-T1104XL000, UR621A05K-T1105XL000",35.0,35.0,0.0,0.0
ONLADDY LINEA - Blazer - irish cream/white melange,ONLY,"4, 6, 8, 10, 12, 14, 16, 18","ON321G1B0-B120032000, ON321G1B0-B120034000, ON321G1B0-B120036000, ON321G1B0-B120038000, ON321G1B0-B120040000, ON321G1B0-B120042000, ON321G1B0-B120044000, ON321G1B0-B120046000",43.99,40.0,9.0,3.990000000000002
DIVER JACKET - Summer jacket - green smoke/black,Barbour International,"12, 14, 16","BG821U05J-T110012000, BG821U05J-T110014000, BG821U05J-T110016000",234.99,200.0,15.0,34.99000000000001
SLEEVELESS MERIDIAN CROP TANK - Top - black,Under Armour,"XS, S, M, L, XL, XXL","UN241D0RK-Q1100XS000, UN241D0RK-Q1100SM000, UN241D0RK-Q1100MD000, UN241D0RK-Q1100LG000, UN241D0RK-Q1100XL000, UN241D0RK-Q110XXL000",55.0,27.97,49.0,27.03
Top - white,Even&Odd,"L, XL, XXL, 3XL","EV421D1BH-A11000L000, EV421D1BH-A1100XL000, EV421D1BH-A110XXL000, EV421D1BH-A1103XL000",9.99,5.0,50.0,4.99
BAND LOOSE FIT - Print T-shirt - gzc,Roxy,"XS, S, M","RO521D0N7-M1100XS000, RO521D0N7-M11000S000, RO521D0N7-M11000M000",30.0,21.0,30.0,9.0
DIAMOND - Zip-up sweatshirt - grey/black,Urban Classics,"XS, S, M","UR621J010-C1100XS000, UR621J010-C11000S000, UR621J010-C11000M000",40.0,40.0,0.0,0.0
MID-WAIST CROPPED - Slim fit jeans - dark blue,Massimo Dutti,"6, 12, 14, 16","M3I21N0AW-K110034000, M3I21N0AW-K110040000, M3I21N0AW-K110042000, M3I21N0AW-K110044000",59.95,59.95,0.0,0.0
FLARE - Trousers - washed denim blue,Superdry,"26x32, 28x32, 32x32, 34x30, 34x32","SU221N057-T110026032, SU221N057-T110028032, SU221N057-T110032032, SU221N057-T110034030, SU221N057-T110034032",54.99,43.99,20.0,11.0
ONLMAY LIFE SET - Top - black/night sky cloud dancer,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321D3M1-Q110XXS000, ON321D3M1-Q1100XS000, ON321D3M1-Q11000S000, ON321D3M1-Q11000M000, ON321D3M1-Q11000L000, ON321D3M1-Q1100XL000, ON321D3M1-Q110XXL000, ON321D3M1-Q1103XL000",21.99,21.99,0.0,0.0
MARGOT - Short coat - black,Proenza Schouler White Label,"S, M, L, XL","P1Y21G00E-Q11000S000, P1Y21G00E-Q11000M000, P1Y21G00E-Q11000L000, P1Y21G00E-Q1100XL000",595.0,298.0,50.0,297.0
PARKA - Zip-up sweatshirt - grey,Urban Classics,"XS, S, M, L, XL, 5XL","UR621J01I-C1100XS000, UR621J01I-C11000S000, UR621J01I-C11000M000, UR621J01I-C11000L000, UR621J01I-C1100XL000, UR621J01I-C1105XL000",55.0,55.0,0.0,0.0
SMOP - Polo shirt - natural,HUGO,"XS, S, M, L, XL","HU721I0DG-A1100XS000, HU721I0DG-A11000S000, HU721I0DG-A11000M000, HU721I0DG-A11000L000, HU721I0DG-A1100XL000",129.99,129.99,0.0,0.0
EXCLUSIVE HILFIGER TEAM TANK DRESS - Day dress - primary red,Tommy Hilfiger,"XXS, XS, S, M, L, XL, XXL, 3XL","TO121C142-G110XXS000, TO121C142-G1100XS000, TO121C142-G11000S000, TO121C142-G11000M000, TO121C142-G11000L000, TO121C142-G1100XL000, TO121C142-G110XXL000, TO121C142-G1103XL000",104.99,104.99,0.0,0.0
SCRIPT REGULAR - Print T-shirt - desert sky,Tommy Hilfiger,"XXS, XS, S, M, L, XL, XXL","TO121D19A-K110XXS000, TO121D19A-K1100XS000, TO121D19A-K11000S000, TO121D19A-K11000M000, TO121D19A-K11000L000, TO121D19A-K1100XL000, TO121D19A-K110XXL000",54.99,54.99,0.0,0.0
WITH SEAMS AND CHEST DETAILING - Button-down blouse - black,Massimo Dutti,"XS, S, M, L","M3I21E1ID-Q1100XS000, M3I21E1ID-Q11000S000, M3I21E1ID-Q11000M000, M3I21E1ID-Q11000L000",89.95,89.95,0.0,0.0
MONOTYPE SCHEEKY HIGH WAIST  - Bikini bottoms - primary red,Tommy Hilfiger,"XS, S, M","TO181I06J-G1100XS000, TO181I06J-G11000S000, TO181I06J-G11000M000",41.99,38.0,10.0,3.990000000000002
Day dress - black,Cloud 5ive,"XS, S, M, L, XL","CTZ21C001-Q1100XS000, CTZ21C001-Q11000S000, CTZ21C001-Q11000M000, CTZ21C001-Q11000L000, CTZ21C001-Q1100XL000",40.0,40.0,0.0,0.0
CHASING THE WAVE - Print T-shirt - light pink,Roxy,"XXS, XS, S, M, L","RO521E04F-J110XXS000, RO521E04F-J1100XS000, RO521E04F-J11000S000, RO521E04F-J11000M000, RO521E04F-J11000L000",22.0,15.4,30.0,6.6
CASHI NOOS - Cargo trousers - black,ONLY,"XXSx32, XSx32, Sx32, Mx32, Lx32, XLx32","ON321A20V-Q110XXS032, ON321A20V-Q1100XS032, ON321A20V-Q11000S032, ON321A20V-Q11000M032, ON321A20V-Q11000L032, ON321A20V-Q1100XL032",35.99,35.99,0.0,0.0
HIGH WAIST - Flared Jeans - black washed,Urban Classics,26,UR621N00Q-Q110026000,75.0,75.0,0.0,0.0
LADIES BUTTON UP TRACK PANTS - Tracksuit bottoms - black/white,Urban Classics,"XS, S, M, L","UR621A01E-Q1100XS000, UR621A01E-Q11000S000, UR621A01E-Q11000M000, UR621A01E-Q11000L000",40.0,40.0,0.0,0.0
LOTTIE TEE - Basic T-shirt - black,AllSaints,"XS, L","A0Q21D0IG-Q1100XS000, A0Q21D0IG-Q11000L000",54.99,49.0,11.0,5.990000000000002
VMTESSA SKIRT RHINES MIX - Mini skirt - medium blue,Vero Moda,"XS, S, M","VE121B111-K1100XS000, VE121B111-K11000S000, VE121B111-K11000M000",43.99,43.99,0.0,0.0
ROXY ACTIVE BASIC - Swimsuit - anthracite kiss,Roxy,"XS, S, M, L, XL","RO581G06K-Q1100XS000, RO581G06K-Q11000S000, RO581G06K-Q11000M000, RO581G06K-Q11000L000, RO581G06K-Q1100XL000",54.99,49.0,11.0,5.990000000000002
CHECK PLEATED MINI - Pleated skirt - black/white check,Superdry,"8, 10, 12","SU221B06X-Q110008000, SU221B06X-Q110010000, SU221B06X-Q110012000",44.99,44.99,0.0,0.0
SHORT SLEEVE - Basic T-shirt - dark brown,Massimo Dutti,"S, M, L","M3I21D0NS-O11000S000, M3I21D0NS-O11000M000, M3I21D0NS-O11000L000",35.95,35.95,0.0,0.0
RUBI MICRO SKIRT - Mini skirt - black,Alice + Olivia,"6, 8, 10, 14, 16, 18","A2N21B016-Q110002000, A2N21B016-Q110004000, A2N21B016-Q110006000, A2N21B016-Q110010000, A2N21B016-Q110012000, A2N21B016-Q110014000",440.0,220.0,50.0,220.0
Basic T-shirt - vert,Superdry,"XS, S, M, L","SU221D2MZ-M1100XS000, SU221D2MZ-M11000S000, SU221D2MZ-M11000M000, SU221D2MZ-M11000L000",19.99,19.99,0.0,0.0
LIGHT CURL - Fleece jacket - rose dawn,Jack Wolfskin,"XS, S, M, L","JA441G04M-J1100XS000, JA441G04M-J11000S000, JA441G04M-J11000M000, JA441G04M-J11000L000",99.99,70.0,30.0,29.989999999999995
ONLLIVE LOVE PLACKET - Long sleeved top - black,ONLY,"XXS, XS, S, M, L, XL, XXL, 3XL","ON321D3R4-Q110XXS000, ON321D3R4-Q1100XS000, ON321D3R4-Q11000S000, ON321D3R4-Q11000M000, ON321D3R4-Q11000L000, ON321D3R4-Q1100XL000, ON321D3R4-Q110XXL000, ON321D3R4-Q1103XL000",25.99,25.99,0.0,0.0
BADGE REGULAR TEE - Basic T-shirt - black,Calvin Klein Jeans,"XXS, XS, S, M, L, XL, XXL","C1821D0OU-Q110XXS000, C1821D0OU-Q1100XS000, C1821D0OU-Q11000S000, C1821D0OU-Q11000M000, C1821D0OU-Q11000L000, C1821D0OU-Q1100XL000, C1821D0OU-Q110XXL000",34.99,34.99,0.0,0.0
Shirt dress - noir,Lacoste,"4, 6, 8, 10, 12, 14, 16, 18","LA221C03C-Q110032000, LA221C03C-Q110034000, LA221C03C-Q110036000, LA221C03C-Q110038000, LA221C03C-Q110040000, LA221C03C-Q110042000, LA221C03C-Q110044000, LA221C03C-Q110046000",134.99,134.99,0.0,0.0
FEMININE JACKET - Down jacket - classic beige,Tommy Hilfiger,"S, M, L, XL, XXL","TO121U0LJ-B11000S000, TO121U0LJ-B11000M000, TO121U0LJ-B11000L000, TO121U0LJ-B1100XL000, TO121U0LJ-B110XXL000",209.99,105.0,50.0,104.99000000000001
